AccSpeciesName,APG IV level 1,APG IV level 2,APG IV level 3,APG IV level 4,APG IV level 5,Actual EvapoTranspiration,After-ripening requirement,Altitude,Altitude (maximum recorded),Altitude (minimum recorded),Altitude (typical minimum),Annual precipitation,Annual seed dispersal,Appendages on dispersal unit,Average annual relative humidity,Average number of ground frost days per year (sum) (FRS),British distribution (post 1949 records),Carnivory,Change Index,Chromosome cDNA content,Chromosome number,Chromosome ploidy,Cleistogamy,Clonality,Cloud cover,"Comments, notes, methods",Dataset (1),Dataset (2),Dichogamy,"Dicliny (monoeceous, dioecious, hermaphrodite)",Dispersal syndrome (agent),Dispersal unit (dispersule / diaspore) length,EW Index,Ecosystem rooting depth,Ellenberg indicator value: Light,Ellenberg indicator value: Moisture,Ellenberg indicator value: Salt tolerance,Ellenberg indicator value: nitrogen,Ellenberg indicator value: pH (reaction),End of flowering,Epoch,Exposure,Family,Fern  and moss spore width (diameter),Fertilization,Fine root diameter,First historical record: 1. date,First historical record: 2. site,Flow,Flower pollen ovule ratio,Flowering periode: peak month,Fossil record: 1. earliest record,Fossil record: 2. earliest postglacial record,Fraction of absorbed photosynthetic active radiation (FAPAR) of the site,GPP of the site,Genera growth form,Germination requirements 1. chilling,Germination requirements 2. light,Germination requirements 3. temperature fluctuation,Germination type,Habitat / plot description,Heteromorphy,Heterophylly,Identifier within contributed dataset (ID),Inbreeding,Incompatibility systems,Intensity of mycorrhizal infection,January mean temperature,July mean temperature,Latitude,Leaf Relative water content (water content / water content at saturation),Leaf Water content (molar) per leaf dry mass (WCd),Leaf Water content saturating (molar) (WCs),Leaf Water content total (molar) (WCt),Leaf area index of the site (LAI),Leaf area: in case of compound leaves undefined if leaf or leaflet; undefined if petiole and rhachis in- or excluded,Leaf carbon content per area,Leaf carbon content per dry mass,Leaf carbon/nitrogen (C/N) ratio,Leaf carotenoid content per dry mass,Leaf chlorophyll a content per dry mass,Leaf chlorophyll a+b content per area,Leaf chlorophyll a/b ratio,Leaf chlorophyll b content per dry mass,Leaf chlorophyll content (a+b) per dry mass,Leaf compoundness,Leaf dry matter content per leaf water-saturated mass (LDMC),Leaf lamina thickness,"Leaf lifespan (longevity, retention time, LL)",Leaf nitrogen content per area (Narea),Leaf nitrogen content per dry mass (Nmass),Leaf petiole length,Leaf phenology type,Leaf phosphorus content per area (Parea),Leaf phosphorus content per dry mass (Pmass),Leaf position,Leaf respiration per area at leaf temperature,Leaf respiration per dry mass,Leaf shape: 2. outline,Leaf shape: 3. pointed/round,Leaf shape: 4. length versus breadth,Leaf shape: 5. leaf base,Leaf shape: 6. leaf petiole type,Leaf thickness,Leaf tissue density,Leaf transpiration (molar) per dry mass,Leaf transpiration rate per dry mass (daytime),Leaf water content per leaf dry mass,"Leaf water content per leaf water-saturated mass (LWC, 1-LDMC)",Leaf water content saturating,Leaf water content total,Leaf water saturation deficit,Length of growing season (LGP),Location / Site Name,Location Country,Longitude,Major Phylogenetic Group,Maximum Green Vegetation Fraction,Maximum depth of leaves in the canopy,Maximum temperature at which 50% seeds germinate,Maximum temperature of germination,Mean annual sum of potential evapotranspiration (PET),Mean annual temperature (MAT),Mean clear-sky surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud forcing surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean cloud surface radiation budget from ERBE global: Global shortwave radiation budget data derived from 5 Years of ERBE measurements,Mean number of wet days per year,Mean sum of annual precipitation (PPT / MAP / TAP),Mid Point,Minimum temperature at which 50% seeds germinate,Minimum temperature germination,Mono/poly carpic,Mycorrhizal type,NDVI of the site,NPP of the site (2),Net primary productivity of the site (NPP),Normal method of propagation,Northern Limit in Britain,Northern Limit in Europe,Number of European countries in which native,Nutrition (autotroph versus heterotroph),"Onset of flowering (first flowering date, beginning of flowering period)",Order,Photoperiodism: threshold value (h),Photoperiodism: type,Photosynthesis per leaf area at leaf temperature (A_area),Photosynthesis per leaf dry mass (Amass),Physical defences on buds,Physical defences on flowers/fruits,Physical defences on leaves,Physical defences on stems,Plant age at first flowering (primary juvenil period),Plant growth form,Plant height (unspecified if vegetative or reproductive),Plant life form (Raunkiaer life form),Plant photosynthetic pathway,Plant relative growth rate (RGR),Pollen viability,Pollen: 1. mono/di-morphic,Pollen: 2. diameter (um),Pollination syndrome (pollen vector),Precipitation Seasonality (Coefficient of Variation),Precipitation of Coldest Quarter,Precipitation of Driest Month,Precipitation of Driest Quarter,Precipitation of Warmest Quarter,Precipitation of Wettest Month,Precipitation of Wettest Quarter,Priestley-Taylor alpha coefficient,Range: 1. european countries where native,Range: 2. european countries where introduced,Range: 3. continents where native,Range: 4. continents where introduced,Reference / source,Root architecture / root system / root habit,Root hair length,Root hairs,"Root persistence (livespan, longevity)",Root rooting depth ,SLA: undefined if petiole in- or excluded,SN Index,Salinity Tolerance,Seed / ovule ratio,Seed dry mass,Seed length (largest dimension length),Seed number per plant,Seed shedding season (time of seed dispersal),Seed viability,Seedbank density,Seedbank longevity,Seedbank type,Seeds per flower,Soil C content per ground area,Soil N content per ground area,Soil bulk density,Soil field capacity,Soil ph,Soil plant available water capacity of rooting zone (derived from remote sensing) 1,Soil plant available water capacity of rooting zone (derived from remote sensing) 2,Soil profile available water capacity,Soil thermal capacity,Soil water content (SWC),Soil wilting point,Solar radiation (kJ m-2 day-1),Southern Limit in Europe,Species conservation status,Species continentality,Species eastern limit,Species nutrient requirements (in soil),Species nutrient requirements (in water),Species occurance dynamics (increasing / decreasing),Species origin,"Species pH requirement ( soil, extreme minimum)","Species pH requirement ( soil, typical minimum)","Species pH requirement (soil, extreme maximum)","Species pH requirement (soil, typical maximum)","Species pH requirement (water, extreme maximum)","Species pH requirement (water, extreme minimum)","Species pH requirement (water, typical maximum)","Species pH requirement (water, typical minimum)",Species rarity status,Species soil moisture requirements (drainage),Species soil moisture requirements (supply),Species soil moisture requirements (water table),Species status (nativity at growth location),Species synonyms (alternative name),Spread (plant height versus plant width relationshp)),Stem longevity,Stem self-supporting,Stomata density,Stomata density on lower surface,Stomata density on upper surface,Stomata distribution (surfaces present),Subclass,Temperature sum of growing degree days (GDD),Temperature: Annual Range,Temperature: Isothermality (BIO2/BIO7) (* 100),Temperature: Max Temperature of Warmest Month,Temperature: Mean Diurnal Range (Mean of monthly (max temp - min temp)),Temperature: Mean Temperature of Coldest Quarter,Temperature: Mean Temperature of Driest Quarter,Temperature: Mean Temperature of Warmest Quarter,Temperature: Mean Temperature of Wettest Quarter,Temperature: Min Temperature of Coldest Month,Temperature: Seasonality (standard deviation *100),Terrestrial chlorophyll index of the site,Time (season) of germination (seedling emergence),Tolerance (resistance) to heavy metals,Tolerance to drought,Tolerance to frost (non-woody tissue),Tolerance to frost (seedlings),Tolerance to grazing,Tolerance to shade,Typical abundance where naturally occurring,Vegetation type / Biome,Vegetative regeneration / reproduction (clonal spread),Vegetative reproduction: pattern forming,Water vapor pressure (kPa),Wetness/Humidity/Aridity of area where samples were taken,Wind speed (m s-1),Woodiness
ASTER NOVI-BELGII L.,nan,nan,nan,nan,nan,,nan,,nan,nan,,,nan,nan,,,,nan,,,nan,,nan,nan,,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,nan,nan,nan,,nan,nan,,nan,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,,,,,,,,,nan,,,,,,,,,,nan,,nan,nan,,nan,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,nan,,,,nan,nan,nan,,nan,nan,nan,,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan
Abies alba,nan,nan,nan,nan,nan,657.0,nan,1434.0,nan,nan,,,mast,wings,69.0,242.1,,does not kill insects,,34.465333333,24,2.0,nan,nan,62.3,nan,TRY db 091,Pe?uelas J. Catalonian Mediterranean Forest Trait Database,nan,monoecious,nan,32,,1.1000000238,,,,,,,nan,nan,Pinaceae,,nan,nan,1603.0,vc 55,nan,,,nan,nan,0.45600000024,1306.5,nan,nan,nan,nan,nan,nan,nan,none,34547.0,nan,nan,nan,,,42.71645,,299.88982617,,,1.5765278339,0.1-1,,50.45,43.094523865,,,,,,,simple,331.93,0.2-0.5,nan,,0.9536,0.0,evergreen,,0.1041,nan,,,entire,rounded,>3 times as long as wide,parallel sided,sessile,0.469015625,269.58535453499996,,,2.0126833971,66.807,,,,8.0,nan,Spain,0.852721,Gymnosperms,97.0,nan,,,720.0,7.5958333934,191.8274231,-53.757247925,138.07133484,126.1,1144.0,,,,polycarpic,Ecto,0.56413543224,758.90002441,724.7,seed,nan,nan,,autotrophic,nan,Pinales,,nan,,49.0,nan,glabrous,nan,soft hairs,>20,T,2500,Megaphanerophyte,nan,nan,nan,nan,124.8,wind,15.634623784,268.0,69.0,246.0,246.0,120.0,329.0,93.0,nan,nan,nan,nan,Ogaya Penuelas 2003,nan,nan,nan,nan,nan,53.9942282065,,nan,nan,nan,12,nan,autumn,nan,partial,nan,nan,2,16.422700882,1926.5,1.3099999428,451.37399292,5.4660000801,361.70001221,378.70001221,268.58200073,1.0549999475,97.0,182.79200745,14539.666667,nan,nan,nan,nan,fertile,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,free draining,nan,nan,nan,nan,ht >> width,100-500,self supporting,,64,nan,lower,Pinidae,1230.0,22.799999714,34.178186793,19.700000763,7.6250001229,1.7833333214,14.46666654,15.250000159,5.1333333651,-3.5,564.53452291,2.1805963516,nan,nan,nan,resistant,nan,nan,nan,nan,4,nan,no ramets,0.75083333999,1.5465,4.4583333333,woody
Abies grandis,nan,nan,nan,nan,nan,597.0,nan,1446.0,1830,nan,200.0,,irregular,wings,71.0,277.1,,nan,,34.465333333,24,2.0,nan,nan,71.4,nan,TRY db 068,Wirth C. The Functional Ecology of Trees (FET) Database  - Jena,nan,monoecious,wind,nan,,1.5,,,,,,7.0,nan,nan,Pinaceae,,nan,nan,1831.0,vc 16,nan,,6.0,nan,nan,0.66306942701,1373.2,nan,nan,partial,nan,nan,nan,nan,None,31599.5,nan,nan,nan,,,44.0,,,,,2.6931943893,1.5,,,,,,,,,,simple,,nan,>24,,10-20,,evergreen,,2,nan,,,entire,emarginate,>3 times as long as wide,nan,subsessile,0.4738,345.5,,,1.9288596520999999,65.45,,,,5.0,Warsaw University of Life Sciences Arboretum in Rogów,USA,-122.0,Gymnosperms,100.0,nan,,,864.0,5.7874999469,186.88725281,-49.299667358,137.59066772,96.1,1388.0,,,,polycarpic,"ecto, ectendo",0.76413804293,348.79998779,738.6,seed,nan,nan,0.0,autotrophic,nan,Pinales,,nan,,51.739999999999995,nan,nan,nan,nan,>20,T,5400,phanerophyte,nan,nan,nan,nan,,nan,66.16861578,622.0,23.0,106.0,108.0,238.0,669.0,69.0,nan,nan,North America,nan,"Foiles, Marvin W.; Graham, Russell T., Olson, David F., Jr. 1990 Silvics of North America. Volu...",tap,nan,nan,nan,>100,113.30000000000001,,nan,nan,nan,8,1000-10000,autumn,many non-viable,nan,3-12,nan,100-1000,28.143899918,1997.5300293,1.1758799553,385.40499878,6.5050001144,253.5,258.70001221,251.91799927,0.95252001286,78.0,133.48599243,14165.666667,nan,nan,nan,nan,fertile,nan,nan,Archeophyt in British Islands,5,,nan,,,,,,nan,nan,nan,periodically high,nan,nan,height > width,100-500,self-supporting,,nan,nan,lower,Pinidae,1247.0,23.900000095,43.619246468,17.5,10.424999947,0.16666658719,12.283333381,12.900000095,0.83333327373,-6.4000000954,528.95749124,2.4552602768,nan,nan,resists,nan,nan,nan,nan,nan,5,nan,nan,0.58749999851,1.6643,3.5083332856,woody
Abies nordmanniana,nan,nan,nan,nan,nan,,nan,,nan,nan,,,nan,wings,,,,does not kill insects,,,24,,nan,nan,,nan,nan,nan,nan,monoecious,nan,17,,,,,,,,,nan,nan,nan,,nan,nan,1848.0,vc 22,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,none,,nan,nan,nan,,,,,,,,,nan,,,,,,,,,,simple,,nan,nan,,nan,0.0,evergreen,,nan,nan,,,entire,emarginate,>3 x as long as wide,parallel sided,sessile,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,polycarpic,Ecto,,,,seed,nan,nan,,autotrophic,nan,nan,,nan,,,nan,glabrous,nan,nan,nan,nan,4400,nan,nan,nan,nan,nan,,nan,,,,,,,,,nan,nan,nan,nan,"Stace,C. 2010 New FLora of the British Isles, third edition   Cambridge University Press",nan,nan,nan,nan,nan,,,nan,nan,nan,8,nan,wind,nan,partial,nan,nan,2,,,,,,,,,,,,,nan,nan,nan,nan,fertile,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,free,nan,nan,nan,nan,ht >> width,nan,self-supporting,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,resistant,nan,nan,nan,nan,nan,nan,no ramets,,,,woody
Abies procera,nan,nan,nan,nan,nan,543.0,none,817.5,nan,nan,,,mast,wings,74.5,250.0,,does not kill insects,,34.465333333,24,2.0,nan,nan,71.45,nan,TRY db 068,Wirth C. The Functional Ecology of Trees (FET) Database  - Jena,nan,nan,wind,37,,1.05000001192,,,,,,,nan,nan,Pinaceae,,nan,nan,,nan,nan,,,nan,nan,0.538569435475,1055.0,nan,nan,nan,nan,nan,nan,nan,nan,81844.0,nan,nan,nan,,,47.739999999999995,,,,,1.9221527576,nan,,,,,,,,,,simple,,nan,nan,,1.37,0.0,sessile,,nan,nan,,,nan,rounded,> 3 times as long as broad,parallel sided,nan,0.43005,474.5,,,1.12372665916,52.55,,,,7.0,Warsaw University of Life Sciences Arboretum in Rogów,USA,-51.24,Gymnosperms,98.5,nan,,,803.0,6.83333334455,168.252876285,-52.3713340755,115.884002683,130.64999999999998,974.5,,,,polycarpic,"ecto, ectendo",0.6538092494050001,430.89999389499997,610.75,seed,nan,nan,,autotrophic,nan,Pinales,,nan,,41.055,glabrous,nan,nan,hairy,> 20 yrs,T,47,nan,nan,nan,nan,nan,,nan,52.273797634,356.5,23.5,95.0,164.5,158.5,445.0,67.0,nan,nan,North America,nan,"Stace,C. 2010 New FLora of the British Isles, third edition   Cambridge University Press",nan,nan,nan,nan,nan,100.1030054645,,nan,nan,nan,12,nan,autumn,some non-viable,partial,3-12 months,nan,24,20.4471998215,1675.2600097499999,1.328889966,391.79899597,6.0659999846999995,222.900001525,219.90000915500002,246.491500855,1.06853997708,73.5,145.306495665,12275.125,nan,nan,nan,nan,fertile,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,free draining,nan,nan,nan,nan,ht >> width,> 500,self-supporting,,nan,nan,nan,Pinidae,1475.5,27.250000238,36.4746559645,19.6000003815,9.70000004505,-0.891666710355,5.84166667858,15.091666857,9.058333446365,-7.64999985695,654.75321433,2.1036744713999997,spring,nan,nan,resistant,sensitive,nan,mid,nan,4,nan,monoecious,0.74666667233,1.22025,3.5499999622500003,woody
Abutilon theophrasti,Eudicots,Core Eudicots,Superrosids,Rosids,Malvids,776.5,nan,331.5,nan,nan,,,nan,nan,68.0,190.2,,does not kill insects,,2.49,42,6.0,nan,nan,64.0,nan,TRY db 163,"Plant Traits for Grassland Species (Konza Prairie, Kansas, USA)",nan,nan,nan,3.2,,0.99999999998,,,,,,10.0,PPH,nan,Malvaceae,,cross and self,nan,1596.0,nan,nan,,8.0,nan,nan,0.39766666293,799.6,HST,nan,nan,nan,nan,nan,nan,nan,62527.5,nan,nan,nan,,,39.09,,,,,1.1038888693,nan,,42.396,8.2146870761,,,,,,,simple,,nan,3-6,,5.161,700.0,aestival,,<1,nan,,,toothed,acuminate,length=width,cordate,petiolate,0.12,270.15001271,,,,,,,,9.5,"margin of a cornfield near Urbana, Illinois",USA,-92.39500000000001,Angiosperms,86.5,nan,,,1104.5,12.058333329,191.34883118,-53.2214984895,141.86741638,80.25,953.0,2.65,,,polycarpic,nan,0.522208333015,639.34997559,283.5,seed,nan,nan,,autotrophic,7,Malvales,,nan,,348.0,soft hairs,nan,nan,nan,6-12,H,100,therophyte,nan,nan,nan,nan,58.0,nan,51.143827113,92.5,25.5,92.5,322.0,135.0,361.0,70.0,nan,"France, Portugal, Spain","Europe, N.Africa, S.W.Asia, W. Palearctic","Asia (trop), North America, East Asia","Stace, C.A. 2010    New Flora of the British Isles, Cambridge University Press.",tap,nan,nan,nan,shallow,250.0,,nan,nan,0.009,nan,1000-10000,nan,nan,nan,>20,nan,nan,15.308100223499999,1657.4249878,1.4323500394500002,428.205490115,6.59150004385,202.69999695,151.69999695,244.066505435,1.1478300095,73.0,181.56199646,15028.791666500001,nan,nan,nan,nan,fertile,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,free-draining,nan,nan,nan,nan,height = width,nan,self,,nan,nan,nan,Magnoliidae,3056.0,40.150000095500005,28.509400607499998,31.5,11.450000031,-1.1499999364,-1.1499999364,24.433333397,21.98333327,-9.3000001907,1027.3793793,1.68555033205,nan,nan,nan,nan,nan,nan,nan,nan,8,nan,no ramets,1.10000000025,0.83975,4.2958333393,woody at base
Acacia melanoxylon,Eudicots,Core Eudicots,Superrosids,Rosids,Fabids,654.0,nan,310.5,nan,nan,,,nan,nan,62.5,99.8,,nan,,2.3548863636,39.2125,3.0125,nan,nan,53.75,nan,TRY db 063,Read_Melbourne_Royal_Garden,nan,nan,nan,nan,,1.30000001195,,,,,,,Eocene,nan,Fabaceae,,nan,nan,,nan,nan,,,nan,nan,0.59679168463,1654.15,HST,nan,nan,nan,nan,nan,nan,nan,79623.0,nan,nan,nan,,,-34.838364999999996,,,,,2.1106944084,nan,,,,,,,,,,nan,,nan,nan,,nan,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,10.0,Cedar Brush,Australia,147.83278,Angiosperms,87.0,nan,,,1246.5,15.225000053999999,219.00646210000002,-49.597791672,169.410751345,92.05000000000001,751.5,44.95,,,nan,nan,0.5646562427299999,631.0,952.75,nan,nan,nan,,nan,nan,Fabales,,nan,,,nan,nan,nan,nan,nan,T,nan,nan,nan,nan,nan,nan,,nan,18.7805598255,161.5,48.0,157.5,209.0,91.0,236.0,52.0,nan,nan,nan,nan,Fonseca et al 2000,nan,nan,nan,nan,nan,81.5365563575,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,11.30189991,1023.497528095,1.6092399954499998,408.31201172,7.25049996375,185.55000305,184.650001525,202.116500855,1.2790700197,51.5,206.195495605,16325.666666500001,nan,nan,nan,nan,nan,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,Magnoliidae,3842.5,21.8000006675,43.8769625815,25.450000763,9.549999892550002,9.7500000396,14.3416667781,20.6083335085,18.3083334765,3.65000009535,438.40617673500003,2.25702643395,nan,nan,nan,nan,nan,nan,nan,nan,4,nan,nan,1.16791667785,0.61685,4.1833333571499995,nan
Acaena anserinifolia,nan,nan,nan,nan,nan,,nan,,nan,nan,,,nan,nan,,,,does not kill insects,,,nan,,nan,nan,,nan,nan,nan,nan,hermaphrodite,nan,nan,,,,,,,,,nan,nan,nan,,nan,nan,,nan,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,,,,,,,,,nan,,,,,,,,,,compound,,nan,nan,,nan,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,arbuscular,,,,nan,nan,nan,,autotrophic,nan,nan,,nan,,,nan,nan,nan,nan,nan,nan,15,nan,C3,nan,nan,nan,,nan,,,,,,,,,nan,nan,Australasia,nan,"Stace CA 1992    New Flora of the British Isles, Cambridge University Press.",nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,infertile,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,naturalised,nan,nan,nan,procumbent,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,none,nan,nan,nan,nan,,,,nan
Acaena inermis,nan,nan,nan,nan,nan,,nan,,nan,nan,,,nan,nan,,,,nan,,,nan,,nan,nan,,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,nan,nan,nan,,nan,nan,,nan,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,,,,,,,,,nan,,,,,,,,,,nan,,nan,nan,,nan,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,nan,,,,nan,nan,nan,,nan,nan,nan,,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan
Acaena ovalifolia,nan,nan,nan,nan,nan,,nan,,nan,nan,,,nan,nan,,,,nan,,,nan,,nan,nan,,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,nan,nan,nan,,nan,nan,,nan,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,,,,,,,,,nan,,,,,,,,,,nan,,nan,nan,,nan,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,nan,,,,nan,nan,nan,,nan,nan,nan,,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan
Acanthus mollis,nan,nan,nan,nan,nan,,nan,,nan,nan,,,nan,nan,,,,nan,,,nan,,nan,nan,,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,nan,nan,nan,,nan,nan,,nan,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,,,,,,,,,nan,,,,,,,,,,nan,,nan,nan,,nan,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,nan,,,,nan,nan,nan,,nan,nan,nan,,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan
Acanthus spinosus,nan,nan,nan,nan,nan,,nan,,nan,nan,,,nan,nan,,,,nan,,,nan,,nan,nan,,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,nan,nan,nan,,nan,nan,,nan,nan,,,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,,,,,,,,,nan,,,,,,,,,,nan,,nan,nan,,nan,,nan,,nan,nan,,,nan,nan,nan,nan,nan,,,,,,,,,,,nan,nan,,nan,,nan,,,,,,,,,,,,,nan,nan,,,,nan,nan,nan,,nan,nan,nan,,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,Archeophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,nan,nan,,,,,,,,,,,,,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,,,,nan
Acer campestre,Eudicots,Core Eudicots,Superrosids,Rosids,Malvids,524.0,nan,279.5,380,0,,839.0,mast,wings,79.0,215.65,,does not kill insects,0.35,1.8744444444,45,2.9285714286,nan,Little or no vegetative spread,81.8,nan,TRY db 037,Cornelissen J. Sheffield Database,nan,monoecious,wind,30.0,4.08,0.69999998808,,,,,7.0,6.0,Paleocene,nan,Sapindaceae,,cross and self,nan,1570.0,nan,nan,,,nan,nan,0.44593054056,983.6,ST,absolute,nan,nan,epigeal,nan,nan,nan,17503.5,nan,nan,normally mycorrhizal,3.59999990463257,15.6999998092651,50.9,,,,,1.2602777481,10-100,,45.87,10.56839389,,,,,,,simple,,nan,nan,,2.025,50.0,aestival,,0.154,nan,,,lobed and toothed,pointed,length = width,cordate,petiolate,0.161,184.46624508,,,,,,,,9.5,Cornelissen_UK,UK,-1.48,Angiosperms,67.5,nan,,,721.0,9.0541667442,166.20574951,-64.812210083,94.871330261,172.3,815.5,61.0,,,polycarpic,ec?,0.61595833302,632.79998779,624.8,seed,Yes,55-60,24.0,autotrophic,5,Sapindales,,nan,,100.0,nan,nan,soft hairs,nan,5-20 yrs,T,900,Mega- meso- and micro- phanerophyte,C3,nan,high,nan,28.8,insect,19.455206257,189.5,48.5,167.0,192.0,88.5,244.0,76.5,nan,nan,Europe,nan,"M O Hill, C D Preston & D B Roy 2004   73pp PLANTATT - Attributes of British and Irish Plants: ...",fibrous,nan,present,nan,deep,117.0,2.39,nan,nan,56,nan,nan,autumn,some non-viable,nan,nan,transient,1,12.226250172,1675.6800537,1.4290200472,405.09750366000003,6.2760000229,148.3999939,148.3999939,232.525001525,1.1449199915,80.0,164.39300537,10020.916667,<45,nan,Not continental,European,fertile,nan,nan,Neophyt in British Islands,nan,,nan,,,,,,nan,nan,nan,nan,native,nan,height > width,100-500,self-supporting,,270,0.5,both,Magnoliidae,1468.0,26.2499999105,37.105279933999995,20.200000763,8.28750005985,3.8666667144,10.0916667383,16.208333572,11.983333131,-1.1000000238,634.9356831,2.0183689594,spring,nan,nan,nan,nan,nan,none,frequent,4,nan,no ramets,0.95583334068,0.9444,3.76250001785,woody
